Funnel,$distinct_id,Time to Linked Bank
Time to Linked Bank,$device:EFE932E2-3141-414E-A5F1-A58400B520EA,
Time to Linked Bank,544165712781811712,
Time to Linked Bank,$device:0221E9EB-D452-4BDA-B379-FA5581A3DB4F,
Time to Linked Bank,$device:6795e5c2-a0d5-4984-9ac5-295a3f2adbf7,0.010185185185185186
Time to Linked Bank,$device:d222946c-c556-40e3-a717-a04df5878ce8,
Time to Linked Bank,$device:AE13EC14-6219-4E69-A576-5191F997DF85,
Time to Linked Bank,$device:E5BFC4D0-8C70-4D2F-A26E-0B6056C0597C,
Time to Linked Bank,$device:CA6E640E-D3EC-4584-B129-9B234240B4EF,
Time to Linked Bank,$device:ABB8CAD6-67F5-4E20-9518-FFFAA2924CB1,
Time to Linked Bank,$device:15279f80-331b-4037-b1c1-c7e96c967dd9,
Time to Linked Bank,$device:7E512470-D089-434B-9A76-453312DAF8C3,
Time to Linked Bank,$device:D86DDBF1-CC40-4584-AEC0-3BD62DB23F58,
Time to Linked Bank,$device:75d2b428-4b5c-4e00-9185-46a2d99c1c3c,
Time to Linked Bank,$device:A6E521BE-1E4A-4935-8F1C-BE1870FBBFF4,
Time to Linked Bank,$device:59CEBF38-4EEB-415C-AD00-54A3C3856452,
Time to Linked Bank,$device:F76C272F-6A92-4EB2-9859-78C5CC963660,
Time to Linked Bank,$device:0DF9E79D-485B-450C-9964-78C68298B6A7,
Time to Linked Bank,$device:54D94252-6F5B-46A4-B562-BF7268D37757,
Time to Linked Bank,$device:A9A42DDF-2338-4085-86E5-4A0EC720105B,
Time to Linked Bank,$device:bc3ec22c-2c35-441b-b9ca-aea90ec8e480,
Time to Linked Bank,$device:0AE669A9-B812-4D87-9F78-46218463D845,
Time to Linked Bank,$device:756e9bc7-e1ab-445a-a224-1a23f687a5fb,
Time to Linked Bank,$device:DE718465-5C5C-43A0-A597-199121235ADC,
Time to Linked Bank,$device:8451369A-5794-4E9E-A313-46E54F930542,
Time to Linked Bank,$device:9E198444-E107-438A-860A-B6A8D4D7AEA8,
Time to Linked Bank,$device:083C4617-202B-44BC-8A11-5092F100CA67,
Time to Linked Bank,$device:B0E5B6BE-415A-4DA5-A06D-5E1D7985F042,
Time to Linked Bank,$device:9796760F-2C89-4467-A935-C5D8A62430E4,1.5057175925925925
Time to Linked Bank,$device:B3AD12A2-1CB4-4117-90F2-E5A6057D2468,
Time to Linked Bank,$device:b3d32e90-6cce-4b38-ae97-d19391e02691,
Time to Linked Bank,$device:CB30CF75-CA4F-4019-B8E4-F835102A9A36,0.7820486111111111
Time to Linked Bank,$device:A16FE460-09D2-4E63-AA9B-2512EAAF2C58,1.4940162037037037
Time to Linked Bank,$device:A68B5B12-8519-4253-BE77-1996EC096550,
Time to Linked Bank,$device:A5DF07FA-4F88-4888-BB85-55013C79D18A,
Time to Linked Bank,$device:92D753E7-D7B4-426E-A3A3-6A1297DDE108,0.11711805555555556
Time to Linked Bank,$device:BCC02728-9B37-4D93-A398-5B7C0A0065E9,
Time to Linked Bank,$device:8C0BC0A0-96FF-4ACF-9D07-C4EB4F20D513,
Time to Linked Bank,$device:53026A03-C046-46B2-8AA8-0D8E5DD7F32C,
Time to Linked Bank,$device:400FDDDB-3C0C-486B-AFBA-A11354A21925,
Time to Linked Bank,$device:430C4B86-CA66-48BD-AE43-200C4F93B465,
Time to Linked Bank,$device:5F8DC613-72A2-4E89-B38D-EDCDB84BAA23,0.007372685185185185
Time to Linked Bank,$device:75B9FAE9-DB78-489E-9775-399C2E364172,
Time to Linked Bank,$device:382473C8-154B-494E-A413-2A3574D2FAB1,
Time to Linked Bank,$device:a5ab655e-e7ec-4d45-92f3-4a4f34152048,
Time to Linked Bank,$device:75DB9313-1BD0-4733-AB18-246B0D39EB4D,
Time to Linked Bank,$device:0cf1df1f-6fd3-48a9-a503-a7b4e6032a36,
Time to Linked Bank,$device:9B3AAA4B-BAC3-4367-9D7D-44F7F14C109A,
Time to Linked Bank,$device:82f5f5ec-bbfa-4ef4-80d9-19e5a6ed00b5,1.6845486111111112
Time to Linked Bank,$device:D44EABEF-4136-4000-9ACF-CBEF9C5EDBFA,7.0621527777777775
Time to Linked Bank,$device:DDF3E3BC-23BA-41E5-8016-A3E707A5AA2D,
Time to Linked Bank,$device:C63AE58D-C75F-4F28-974E-2FB27C7B8A64,
Time to Linked Bank,$device:32B4FA68-602A-4735-8D72-9CA80B4AB8BA,
Time to Linked Bank,$device:a49623a2-2255-4624-a94d-569cb94a5fa6,
Time to Linked Bank,$device:07a1184d-34b0-4613-8ed8-367c7eea31ce,
Time to Linked Bank,$device:5C05D840-6872-4681-A16C-910D7D1479FF,
Time to Linked Bank,$device:FBEB888F-1AA4-4009-BC9B-82810CA9CC64,
Time to Linked Bank,$device:6A43ACEC-B52B-44CF-ACD1-8F295C7336A0,
Time to Linked Bank,$device:3bafd6d6-364c-4901-9ce8-2db35ee7a9bb,
Time to Linked Bank,544318099567845376,
Time to Linked Bank,544284202050166784,0.008761574074074074
Time to Linked Bank,$device:a8d4ee82-337a-478f-a7c9-832925288f2c,
Time to Linked Bank,$device:193DD226-D294-4821-8316-B5743BA396AC,
Time to Linked Bank,$device:1E4B3B01-F0BD-4941-80FE-A4CC3477CA2E,
Time to Linked Bank,$device:FF51B3A6-F923-4F83-88BF-6A5621B53741,
Time to Linked Bank,$device:D1F86D73-F9FD-45AE-A89C-89981DC608C8,
Time to Linked Bank,544243065444802560,
Time to Linked Bank,$device:8f744d66-6698-45ed-a0ed-88977d94a7ed,
Time to Linked Bank,$device:F5E8370F-347F-42B6-9F11-8B52F3213673,
Time to Linked Bank,$device:2166C4BA-468A-4DB6-8106-6BDA5AA741C0,5.932685185185186
Time to Linked Bank,$device:1C5AEF9F-2257-4F07-B5E6-3B67310F2125,0.00400462962962963
Time to Linked Bank,544177713625079808,
Time to Linked Bank,$device:C1FFE0C3-C64F-431D-8FB7-0927D05B54EB,
Time to Linked Bank,$device:BD506678-4EC1-4318-ADE7-779D17F87876,
Time to Linked Bank,$device:DF2ED3D5-C118-4184-90FE-A82ACB14AE4F,
Time to Linked Bank,$device:8DF797D9-28B3-4E6C-BF70-DBF4AA41EB80,
Time to Linked Bank,$device:A27A7BED-B6AE-40DD-9CB8-0CD7FCED9EC5,
Time to Linked Bank,$device:4B701AD1-5627-4EFC-89FD-50F4AB1F463A,0.023819444444444445
Time to Linked Bank,$device:1A716C81-1722-4760-85A6-C292D162F492,
Time to Linked Bank,$device:5790F940-68C9-457B-8EEE-9BBC2520A0F7,
Time to Linked Bank,$device:9F96EBDC-30C0-44E3-BC57-40559BB88C47,
Time to Linked Bank,$device:6FF334FA-21F9-451E-8568-3DA438AAF070,
Time to Linked Bank,$device:492665A6-6AC7-4C59-862B-7D7894F9D786,
Time to Linked Bank,$device:3196CBC1-FF48-4929-8BE6-05A53E28CB85,
Time to Linked Bank,$device:d79f0042-9c32-4b58-bdd8-80b939fa24c2,
Time to Linked Bank,$device:93f7105a-6923-4dc6-9c26-c08ed6bbc2af,0.3109837962962963
Time to Linked Bank,$device:3FC797C6-4661-43D6-BACA-A27A3831EEFD,
Time to Linked Bank,$device:502DB608-CF59-4661-8D83-EF287C4D12FA,
Time to Linked Bank,$device:D581EDC5-685B-412F-AADC-F561D4D7DF8A,
Time to Linked Bank,$device:B1332B73-E60C-428E-9148-1167020E75ED,
Time to Linked Bank,$device:535FFA0D-DEDF-461B-A122-33F03A44EDE1,
Time to Linked Bank,$device:89D72B0D-905C-4606-868B-7C8074676744,
Time to Linked Bank,$device:6B87788A-51A7-41A6-A3E8-A0D642B94E0A,
Time to Linked Bank,$device:F53BF648-1117-4749-BF95-89444F5A88E4,
Time to Linked Bank,$device:78482866-39F5-407C-A4A6-B4CBBB72EA74,
Time to Linked Bank,$device:85E423D2-4B3E-41D7-8DF7-1C726B8AF3EB,0.9271759259259259
Time to Linked Bank,$device:E9C6993E-D599-4148-871C-5C1F2DE0E60C,
Time to Linked Bank,$device:A453B698-D73C-458A-A7DA-E444179E0047,0.009363425925925926
Time to Linked Bank,$device:1A1C3CDC-491A-49ED-98AD-6EA6D0D0C5AC,
Time to Linked Bank,$device:D28B4A36-FBFD-49D5-A706-6801D8309F86,0.011631944444444445
Time to Linked Bank,$device:A9C59A0D-AEF9-4CD2-92F6-B735CB7E0881,
Time to Linked Bank,$device:258ad019-3f47-486a-9b5f-153b66a098a0,
Time to Linked Bank,$device:68DC0E02-1DFD-447A-AD71-22063BBAFEA0,
Time to Linked Bank,$device:CE4EA19C-6091-4A40-AAD3-E6389905684F,
Time to Linked Bank,$device:e0c1d8fa-cb3e-48e4-934c-52a0b0b67734,
Time to Linked Bank,$device:2AA865BA-F4E4-4D9D-9013-088A1DDBD5CC,
Time to Linked Bank,$device:360e5350-edf0-4141-9155-e8ba9d968b9f,
Time to Linked Bank,544579403348844544,
Time to Linked Bank,$device:3F6CC015-1342-42B8-9F10-D8F2C2FD6B0E,0.007291666666666667
Time to Linked Bank,$device:6BFF7F98-267F-4A68-A65E-95488AC878CA,
Time to Linked Bank,$device:600ec53a-a871-484d-b553-fa58ad166b82,
Time to Linked Bank,$device:f163d482-9727-4c3e-bc16-cf0b1918a1b5,
Time to Linked Bank,$device:918892E5-8770-4E31-98E3-526F28100FCA,
Time to Linked Bank,$device:C71597B4-501C-4D1D-AD15-83594CBA43A1,
Time to Linked Bank,$device:3780FE6C-AE9F-4E72-81D2-98736042BE9D,
Time to Linked Bank,$device:73E088AB-FFDB-4B6E-9B8F-6633801AFC3A,
Time to Linked Bank,$device:33df0aea-f457-41af-8d20-081e9e2db681,
Time to Linked Bank,544555690222034944,
Time to Linked Bank,$device:765E13DB-C28C-4A7F-8837-D3AABDBC79FE,
Time to Linked Bank,544557280953769984,
Time to Linked Bank,$device:3E2D76DD-4435-4027-92E8-A97784DF7D83,
Time to Linked Bank,9A45621C-7DB8-4D15-BFD7-7FA51AFF4AC8,
Time to Linked Bank,$device:F2869096-78A9-4838-AA96-9D66C7BB81C1,
Time to Linked Bank,422749161285562368,
Time to Linked Bank,$device:1e48dd64-5fa9-47d4-ab33-8fdeadb94e26,
Time to Linked Bank,$device:373CCB7B-36D4-48FD-BAE3-8BB1801D67FA,12.341585648148149
Time to Linked Bank,$device:60d63595-2308-4d7d-b58a-96a39aa4726b,
Time to Linked Bank,$device:A0481AD4-3557-4E0A-844D-056679D3E616,
Time to Linked Bank,$device:8094C753-F2EA-42B1-A825-ACCAA5329DA9,
Time to Linked Bank,$device:5B370B39-A948-49C1-8567-EBF6C9EF8FBD,
Time to Linked Bank,$device:6322c09e-34dd-40d3-b20a-8c36a425263f,
Time to Linked Bank,$device:6E50DAB9-92F3-47EE-92C3-62F5A44FCE25,
Time to Linked Bank,$device:283e5ae2-ffc0-4f24-8e88-35d4b0975e0f,0.00912037037037037
Time to Linked Bank,$device:422C38E0-1498-4FAE-8572-39B24A4131CC,
Time to Linked Bank,$device:1259b77f-95ce-4bdd-96b6-213c060032d7,
Time to Linked Bank,$device:b375ba66-be21-4d10-b150-1a0e0ee7b511,
Time to Linked Bank,$device:A0153DB4-595B-4AC9-AD73-814259A3ECA6,
Time to Linked Bank,$device:FB781903-34C0-483A-AEFC-2CA46D2D5FB9,
Time to Linked Bank,$device:9f1577f8-899e-48e5-b319-78b0f60e37b5,
Time to Linked Bank,$device:D2C1B716-41A7-4CBF-8B2F-5408D02D3BC0,
Time to Linked Bank,544608413655113728,
Time to Linked Bank,$device:1B26664B-572A-43B2-9EE4-1998A10820B7,
Time to Linked Bank,$device:2a0bc27f-f866-4edf-b248-4dc443a3d407,
Time to Linked Bank,$device:315A70FF-FD01-44A7-961C-0BAF84E66C1B,
Time to Linked Bank,$device:9C078055-4A07-4D5C-925E-CCE0C4753A4F,
Time to Linked Bank,$device:1CD1C761-83B0-4A93-9E69-64D28F085F2E,
Time to Linked Bank,$device:31f68b6c-7903-431e-9398-ca26792bc2d0,
Time to Linked Bank,$device:BC685F08-B3C0-4162-BC67-4B525F21100C,
Time to Linked Bank,$device:2E7CF3E0-501A-4592-91CC-50D69612BB26,
Time to Linked Bank,$device:A66DAD32-BB2D-477F-8C11-A1722DAE003D,
Time to Linked Bank,$device:314b1c76-b308-41ae-9db7-6c60901663f3,
Time to Linked Bank,$device:4603BFAE-310C-4008-A4F1-60C2BBFF062D,
Time to Linked Bank,$device:c20acd85-ef3b-41a6-9364-85432f240d49,
Time to Linked Bank,$device:5DDC569D-18F8-41AE-950D-7C8474F0100F,
Time to Linked Bank,544612684647014400,
Time to Linked Bank,$device:65178844-FA20-4449-AFF1-C525D5037694,
Time to Linked Bank,$device:d19c1234-ac68-4fc3-9693-27ba6a7651a0,
Time to Linked Bank,$device:91174DF3-8785-4C6D-A430-D8B8C9BA27D5,
Time to Linked Bank,$device:3D4AB436-1DD5-4159-87B7-DBAB614FDD2B,
Time to Linked Bank,$device:20C41B1E-E96F-4B39-8079-087C2655A2D4,
Time to Linked Bank,$device:1ADD2EB2-0AE8-483D-8B47-B46A620DDA92,
Time to Linked Bank,$device:36030A6E-7571-449F-AC10-FF9116CC4C2E,
Time to Linked Bank,$device:BF774B59-0C81-4401-A387-B0DEAB256604,
Time to Linked Bank,$device:383F6173-BDAF-4CCD-B0FE-2BAD710B10A1,
Time to Linked Bank,507249276845047808,
Time to Linked Bank,$device:A0D10521-38A1-481E-8721-7FA9CC3D0E64,
Time to Linked Bank,$device:D5739726-E497-487D-9D7B-741BB7FD0307,
Time to Linked Bank,$device:AE31C262-5773-47D9-A71A-51B153389C5F,0.01712962962962963
Time to Linked Bank,$device:3889C608-80DD-4737-B333-DCD2189A1B67,
Time to Linked Bank,$device:1653128b-1c90-4438-a393-c31bc1127363,
Time to Linked Bank,$device:50097F08-4E53-4E5D-84DE-2D7255A099E5,
Time to Linked Bank,$device:68E751FD-0C0E-4ADD-9E5D-EF32D7313C3B,
Time to Linked Bank,544406495875964928,0.005162037037037037
Time to Linked Bank,$device:FA1F4BFA-2648-43D7-89AA-2345030FB2D6,
Time to Linked Bank,539088430110269440,
Time to Linked Bank,$device:B9EFA8FB-B860-47BE-8E11-24E6EEE6CAC0,
Time to Linked Bank,544576954910547968,
Time to Linked Bank,$device:6B9C5E5F-6089-4DF4-8BEA-3571BA50F478,
Time to Linked Bank,$device:9FC29780-421E-4CFA-BAC8-1D8309E7A145,
Time to Linked Bank,$device:09404e02-f922-46c9-be5d-c34019244e4b,
Time to Linked Bank,$device:FD581DAD-E8FA-439E-B8F5-F3477B677B49,
Time to Linked Bank,$device:F85D9D7D-E6D5-4FF7-B712-E8CF4446159A,
Time to Linked Bank,$device:1ff31fab-c129-4c74-90e6-46a89bb95df6,
Time to Linked Bank,$device:d7d74dc5-ad70-4da8-b25c-c6cec397b205,
Time to Linked Bank,$device:70BBA6D5-2411-4874-9F14-235AC7F3BCC9,0.7072106481481482
Time to Linked Bank,$device:bec149aa-00d6-4dfe-81cd-b023a48783eb,
Time to Linked Bank,$device:604EFB36-6809-4280-97C9-9588BC887680,
Time to Linked Bank,$device:3A2AC6EC-58C6-41A6-9358-5499B0D5638D,
Time to Linked Bank,544486196924817408,
Time to Linked Bank,$device:B605DEF0-D5FE-43BB-AFD6-7FA7B46E5C95,
Time to Linked Bank,$device:5902097C-FFC1-49F2-B879-AFA6C32639B8,
Time to Linked Bank,$device:76F535FB-C8F2-4A64-A184-A9ED489C6BEC,
Time to Linked Bank,$device:59377545-251D-4731-9993-96195526D9EA,
Time to Linked Bank,$device:29F4F840-9908-454C-8DB9-85713CEC7EDD,
Time to Linked Bank,$device:98B7C730-CF1D-44C1-86BF-DE617C73023B,
Time to Linked Bank,544548711898423296,0.004976851851851852
Time to Linked Bank,544589742592663552,
Time to Linked Bank,$device:BB6B9D7F-BCC5-49D5-B98C-12CC8555E9C7,
Time to Linked Bank,$device:B0D0AA94-F1F3-4954-BAC0-F6300EF17CFF,
Time to Linked Bank,$device:674E105C-79A2-487A-ACCD-3DADD940CC34,
Time to Linked Bank,$device:9D94E641-ABBE-4F87-BE7F-11F6813C86D5,
Time to Linked Bank,$device:9CA4A5D8-21B7-469A-B08C-6FC4292AF077,
Time to Linked Bank,$device:52B80262-48D9-4A3B-B078-7772ACE80B2A,
Time to Linked Bank,$device:13c15787-9322-4250-94d3-23380e1b43f0,0.007395833333333333
Time to Linked Bank,$device:817A1312-6D12-4440-89A3-4B30E1B14705,
Time to Linked Bank,544589810280341504,
Time to Linked Bank,$device:870DDD04-B7ED-4B74-AF30-CF154291CF08,
Time to Linked Bank,544708954237607936,
Time to Linked Bank,$device:CB55A457-D257-4BBC-B7BF-E9367A843926,
Time to Linked Bank,$device:5E7EC410-ED87-4A13-9382-C304347A3B39,0.4298958333333333
Time to Linked Bank,$device:f8b9bf11-d4f7-4b33-8565-fb133d386870,
Time to Linked Bank,$device:2220E196-273F-40CA-9874-EE2CA3522F9D,
Time to Linked Bank,$device:6ee34251-67ea-43c2-8df2-ab818af37a03,
Time to Linked Bank,$device:2E1B337B-EBA8-41D9-97C3-8E17E55FED79,
Time to Linked Bank,544497413328379904,
Time to Linked Bank,$device:2ADDFCAC-3E3B-4BCA-B885-3C354BECA3DD,
Time to Linked Bank,$device:CF4A2029-3167-4B42-9306-739EBC11EBA5,
Time to Linked Bank,$device:D049F72E-6F04-4446-B05A-C255A038FAC4,
Time to Linked Bank,$device:1957128A-74F5-421A-A8B9-778A5CC6CBD9,
Time to Linked Bank,$device:880CA82A-77C7-41E4-9AD4-28A31F7B5607,
Time to Linked Bank,$device:604BA466-0E14-4FB9-9ADC-F69D322EA96D,
Time to Linked Bank,$device:a20ec85a-6743-4536-a356-2e68a1f42dda,
Time to Linked Bank,$device:485CF260-87A6-4588-BF11-6565B375560D,
Time to Linked Bank,$device:6BD43AB2-4A98-41FB-9DE3-D8C5B4E095BA,
Time to Linked Bank,$device:53aa2c35-58f1-44fb-9cfc-07118ac9e1f7,
Time to Linked Bank,$device:4081cbdf-d7ec-481d-b3ab-5ae9169004f7,
Time to Linked Bank,$device:3E003647-79C0-48AC-BBAB-8D02A5707865,
Time to Linked Bank,$device:BCBD6C2B-1FCE-4928-9E2F-46B66D143FF1,
Time to Linked Bank,$device:123ED354-A603-4AFF-AE54-766702563276,
Time to Linked Bank,$device:45A3F27F-B17F-4CE0-AB33-8C3FB707C434,
Time to Linked Bank,464824437243375616,
Time to Linked Bank,$device:3E2C8770-E054-411E-A428-3E2A0E6B3703,
Time to Linked Bank,$device:A7201733-49D8-49D7-BB2C-7F13D45F2DBF,
Time to Linked Bank,$device:08C9A344-B730-4784-AE33-4EBF193D83A2,
Time to Linked Bank,$device:ACC3FE51-8B99-46D5-AAB9-978697A991C2,
Time to Linked Bank,$device:278ca6ce-3340-452f-a138-90c65770e26c,
Time to Linked Bank,$device:AB922480-3A6C-4AE9-B407-5A69F54E4250,0.546875
Time to Linked Bank,$device:B4870AD7-FD19-4B87-A0EF-5FB2AE7BD9AB,
Time to Linked Bank,$device:393804B3-50E0-4633-B1A1-450727EE0B82,
Time to Linked Bank,$device:A4AFC23F-86DF-4E4B-85B2-5CC9F4B08637,
Time to Linked Bank,$device:19744F2E-9C6E-4815-985C-78B4BF5BAEF9,
Time to Linked Bank,$device:58044952-EEC5-44CB-B77D-26F9D1CDF06F,
Time to Linked Bank,$device:0F3ED4ED-D71A-4BA3-A208-96094C5576F8,
Time to Linked Bank,$device:42BBB9F9-E85C-42F7-8777-B82C2A315D6D,0.2786342592592593
Time to Linked Bank,$device:6E00A4CA-DD2B-4F82-867A-22E02795014A,
Time to Linked Bank,$device:7A51004A-E815-44C5-A89B-7BE89095AB2A,
Time to Linked Bank,$device:6A4948F5-D53A-40A3-9B20-14B44CF0BA35,
Time to Linked Bank,$device:e59167d6-2e7a-4e91-8473-7859748977ee,0.006921296296296296
Time to Linked Bank,$device:4ed294f5-648b-47eb-b31f-cdf61a37b291,
Time to Linked Bank,$device:a96a5f24-4731-4a4c-b274-9a4c447ad92e,
Time to Linked Bank,$device:CD2A7DC7-1A49-41DA-83B4-F9E963C48661,
Time to Linked Bank,$device:D33D7F35-2D57-41AE-BEDB-5EF30C5220D3,0.007662037037037037
Time to Linked Bank,$device:24e4a38c-c980-4046-bac6-0fab88d0ce91,
Time to Linked Bank,$device:6BBB848D-7955-43C3-A455-4447FA8309B8,
Time to Linked Bank,$device:6A5CFB8A-90CE-4037-B9CF-7228EC38912A,
Time to Linked Bank,$device:FD449008-CFD9-406A-A11A-D0F661FD9AE3,
Time to Linked Bank,$device:81E64DEE-2884-48C1-8153-DA9B18BF3A54,
Time to Linked Bank,$device:F23D98B2-0019-4692-A7D5-51F137B4B856,
Time to Linked Bank,$device:DFFA80A5-58F3-4018-B872-749D16C58843,
Time to Linked Bank,$device:5F1E77F6-CEB7-45EF-BB32-54BFCDB9A7E8,
Time to Linked Bank,544501701556183040,0.00318287037037037
Time to Linked Bank,$device:DCFA6E42-36DF-4160-A38C-B0A283F8D963,
Time to Linked Bank,544395432802820096,
Time to Linked Bank,$device:203f2d37-6f87-4c05-a566-6a7b27c0ce72,0.0062037037037037035
Time to Linked Bank,$device:9D83D6B6-D8E8-45FC-A939-18C96441854E,
Time to Linked Bank,$device:5742448B-32A1-4705-B0E9-5C22DA657BD4,
Time to Linked Bank,$device:e3b83241-19d0-4fdf-bf8b-d460fc958660,
Time to Linked Bank,$device:4ac9875a-3975-4ad5-abe0-cdc01f4aa3eb,
Time to Linked Bank,$device:9A0FFCF7-C43A-4729-A368-556A0C98398C,
Time to Linked Bank,$device:160BA5DA-5EDF-43C9-BECB-679F3B07A23D,
Time to Linked Bank,$device:7C4BBBDC-D657-48E1-8132-71E8A1A0F86B,
Time to Linked Bank,$device:1CEE0673-A7B6-4EF8-A0AB-3200FDF1D51A,
Time to Linked Bank,$device:583CEA67-2BD4-43DD-8AE3-41B35AEA55E3,3.9334837962962963
Time to Linked Bank,$device:A0F3A688-38A5-401E-8704-72E9A18452E2,
Time to Linked Bank,$device:7BC53A98-EA3F-4367-B78E-504A98CB5FBD,
Time to Linked Bank,545071096904949760,0.8221180555555555
Time to Linked Bank,$device:2323703D-79CF-4A08-B4D9-E98C7DD564DF,
Time to Linked Bank,$device:4A00213C-B8AD-4E53-9C47-D33964D74C2C,
Time to Linked Bank,$device:15E11DE0-D4B6-497B-8C63-BF4B4E61E063,
Time to Linked Bank,$device:AB415357-97E0-47E6-B482-274EA44446BC,
Time to Linked Bank,$device:431804FC-A2B9-42C3-9543-52A28D64AAD2,
Time to Linked Bank,$device:53e43850-e383-4837-b9c7-04097ef66043,0.009780092592592592
Time to Linked Bank,$device:B736F7C7-F5D6-421A-9056-7D5A94F82042,
Time to Linked Bank,$device:F9E559DE-EF61-4423-9A80-1F919EA27739,1.0564583333333333
Time to Linked Bank,$device:1B797205-2E15-4CDB-AEE9-47CA08815650,
Time to Linked Bank,$device:4fb08fe8-81e5-4f2f-9c7a-d928df0723d0,
Time to Linked Bank,$device:1E6B5856-6AD2-472D-96CB-777FC0117414,
Time to Linked Bank,$device:25371988-0D52-42B7-9A3E-04DCC2FE2907,
Time to Linked Bank,$device:5CFA738B-7A5F-4CEA-9A67-A8610B7CD260,
Time to Linked Bank,$device:3c07d5b1-251d-48d7-81cd-50994813eaab,
Time to Linked Bank,$device:B4815CFF-2575-41FC-8B80-5F8C1E46DDC4,
Time to Linked Bank,$device:4CE51955-35EE-443C-8723-880E296236F6,
Time to Linked Bank,$device:2335e084-880d-4fda-8ae0-2b1d22235da8,
Time to Linked Bank,$device:81DF4EA3-4D41-4B25-A1BE-038635984828,
Time to Linked Bank,$device:C35274FB-66B8-4F5F-AB99-6FEDC52B18BC,
Time to Linked Bank,544855324625903616,
Time to Linked Bank,$device:AD95F29F-026E-428E-ADED-F19A2BCDC30E,
Time to Linked Bank,$device:30E2BAC4-B67C-48EE-B4B4-BC2BABA4DFF1,
Time to Linked Bank,$device:1f0ddcfa-a679-4b07-be0a-a29f0c8a96aa,
Time to Linked Bank,$device:5BA01088-0F9D-411F-85C8-AD810AD4DD86,
Time to Linked Bank,$device:8830CBE3-8D65-48CF-91DD-29F58CEA0D75,
Time to Linked Bank,$device:E9E52F63-2F32-4E65-A595-80B5C2F46344,
Time to Linked Bank,$device:3D116CF5-4AC4-4246-8538-1E8DE7E4758F,0.00443287037037037
Time to Linked Bank,$device:C8060990-E885-4D53-A27D-121649D12218,
Time to Linked Bank,$device:114B2558-405A-4D17-B70D-A1AA73AC5BAC,
Time to Linked Bank,$device:5680FCB8-F80A-4AC5-A16F-74BFA011EE90,0.0031134259259259257
Time to Linked Bank,544818914074206208,
Time to Linked Bank,$device:FF77A5D0-C8B7-4FEA-B796-10719A0D9F00,
Time to Linked Bank,$device:e6f225e8-0e30-4d50-8dbe-dd18bbbe3aff,
Time to Linked Bank,544771396461010944,
Time to Linked Bank,$device:19F4F0A5-3B89-4DD7-B206-3F4A6C4A7261,0.010787037037037038
Time to Linked Bank,$device:835d72da-d534-4dd9-a779-bc37a8bd6b9e,6.3878125
Time to Linked Bank,$device:366f621f-6d79-4cfb-b6b2-de5cdf5652c5,
Time to Linked Bank,$device:baf1e598-235b-48c9-8d2c-9ec6e0c15d5d,
Time to Linked Bank,$device:E20158B0-EFF8-4802-9DCC-04B10F0CC01E,
Time to Linked Bank,$device:40AFC848-9271-4AC6-AD13-A660A8D762B0,
Time to Linked Bank,72437C14-ABAD-4703-9C2A-7CFCB0D75F1A,
Time to Linked Bank,$device:FBF48455-F315-4332-AD15-D3EAFAEE4D9A,
Time to Linked Bank,$device:87260497-1C2A-4AD7-89DC-8B5BC757072D,
Time to Linked Bank,$device:3DEE3B11-3CAB-421E-805F-339244CF23FE,
Time to Linked Bank,$device:0F6C2E5F-E8E9-445F-B284-84C1A2ED2E0F,
Time to Linked Bank,$device:0B135D30-D21D-4721-A0CC-B798E995056D,
Time to Linked Bank,$device:AD2639AC-416F-4FF5-891A-1B53744E6E83,
Time to Linked Bank,$device:b8e40a9d-01aa-4688-95d7-0c5ef01e8576,
Time to Linked Bank,$device:DCB8FCB0-CF4A-4F1B-94FE-FC2F1F863B0F,
Time to Linked Bank,$device:278D7269-90A8-439A-A72D-C1614381B08A,0.01119212962962963
Time to Linked Bank,$device:976e900b-ad9d-49cc-9ae5-d4ed7b94b9d8,
Time to Linked Bank,$device:FBE20C37-2907-4BC3-93EA-84D3E38A5CAB,
Time to Linked Bank,$device:29b5217c-ca65-4359-85ce-336b57776d08,
Time to Linked Bank,544862125321494528,
Time to Linked Bank,$device:6DCD03A5-1A8A-46E9-A099-675B6AE373ED,
Time to Linked Bank,$device:87219DFB-AC08-4686-9643-8D074CD4E963,
Time to Linked Bank,$device:CB1713C4-2BD7-4CB1-81CD-EF7422198B9C,0.0036805555555555554
Time to Linked Bank,$device:58835198-F36F-4C96-9D9B-2638C2D99C7C,
Time to Linked Bank,$device:f277cb41-c2f0-4682-a2f2-2dd6198d9440,
Time to Linked Bank,$device:dae02c77-1105-4f86-920c-0c54fc199bbc,
Time to Linked Bank,$device:AE8478E1-FD49-4452-9D06-021C338D4933,
Time to Linked Bank,$device:2DE7BECA-36D4-49EA-BF73-4DABCFE62A73,
Time to Linked Bank,$device:083E5CA7-6413-47CB-B8C6-DE4B310A173D,
Time to Linked Bank,$device:70039577-B9D6-4D86-B33D-DD9154859B0C,
Time to Linked Bank,$device:7E44D200-EA48-4889-8C55-A59BB69D1ED4,
Time to Linked Bank,$device:FDBED4E8-1B4C-4746-B846-2389E9AEF27C,
Time to Linked Bank,$device:e16920ff-2833-4d8d-9e20-d93125d46f54,
Time to Linked Bank,$device:94C4466F-53CA-4F5A-8A3A-91D09D99797F,
Time to Linked Bank,$device:50304BCA-8007-404B-AB09-A1872B96A77F,
